abbr,time,rre150m0
BAS,196608,153.0
BAS,196609,45.9
BAS,196610,67.2
BAS,196611,50.1
BAS,196612,67.4
BAS,196701,30.3
BAS,196702,47.3
BAS,196703,55.3
BAS,196704,15.6
BAS,196705,129.8
BAS,196706,102.4
BAS,196707,55.1
BAS,196708,89.8
BAS,196709,84.6
BAS,196710,29.1
BAS,196711,82.5
BAS,196712,53.4
BAS,196801,85.7
BAS,196802,63.8
BAS,196803,25.8
BAS,196804,81.7
BAS,196805,101.6
BAS,196806,37.8
BAS,196807,86.8
BAS,196808,139.8
BAS,196809,151.8
BAS,196810,31.0
BAS,196811,39.7
BAS,196812,29.4
BAS,196901,39.5
BAS,196902,61.7
BAS,196903,61.4
BAS,196904,75.4
BAS,196905,77.6
BAS,196906,129.9
BAS,196907,87.6
BAS,196908,153.5
BAS,196909,42.8
BAS,196910,1.5
BAS,196911,76.1
BAS,196912,49.9
BAS,197001,63.2
BAS,197002,153.0
BAS,197003,42.1
BAS,197004,94.7
BAS,197005,81.5
BAS,197006,90.5
BAS,197007,76.4
BAS,197008,92.6
BAS,197009,32.8
BAS,197010,34.4
BAS,197011,74.9
BAS,197012,20.9
BAS,197101,18.8
BAS,197102,30.5
BAS,197103,49.8
BAS,197104,16.1
BAS,197105,60.6
BAS,197106,133.6
BAS,197107,43.0
BAS,197108,124.2
BAS,197109,30.5
BAS,197110,18.9
BAS,197111,67.3
BAS,197112,41.3
BAS,197201,24.5
BAS,197202,21.4
BAS,197203,25.8
BAS,197204,64.3
BAS,197205,47.5
BAS,197206,113.1
BAS,197207,88.1
BAS,197208,34.3
BAS,197209,9.2
BAS,197210,24.0
BAS,197211,129.0
BAS,197212,52.6
BAS,197301,28.8
BAS,197302,35.1
BAS,197303,31.4
BAS,197304,83.1
BAS,197305,81.5
BAS,197306,136.6
BAS,197307,104.1
BAS,197308,82.5
BAS,197309,30.2
BAS,197310,64.9
BAS,197311,47.5
BAS,197312,34.6
BAS,197401,26.8
BAS,197402,43.0
BAS,197403,44.2
BAS,197404,20.5
BAS,197405,73.1
BAS,197406,68.4
BAS,197407,46.9
BAS,197408,52.1
BAS,197409,67.3
BAS,197410,106.2
BAS,197411,94.9
BAS,197412,58.4
BAS,197501,65.8
BAS,197502,10.4
BAS,197503,50.8
BAS,197504,55.3
BAS,197505,64.7
BAS,197506,119.4
BAS,197507,65.1
BAS,197508,126.4
BAS,197509,74.6
BAS,197510,42.9
BAS,197511,110.7
BAS,197512,16.1
BAS,197601,25.5
BAS,197602,30.5
BAS,197603,17.4
BAS,197604,52.6
BAS,197605,51.6
BAS,197606,11.3
BAS,197607,71.6
BAS,197608,27.5
BAS,197609,72.0
BAS,197610,37.8
BAS,197611,46.2
BAS,197612,75.4
BAS,197701,94.8
BAS,197702,104.2
BAS,197703,41.0
BAS,197704,117.3
BAS,197705,47.9
BAS,197706,75.6
BAS,197707,135.1
BAS,197708,87.7
BAS,197709,38.4
BAS,197710,39.9
BAS,197711,63.0
BAS,197712,48.7
BAS,197801,33.7
BAS,197802,78.1
BAS,197803,66.4
BAS,197804,48.8
BAS,197805,108.6
BAS,197806,50.9
BAS,197807,79.7
BAS,197808,114.5
BAS,197809,30.8
BAS,197810,41.3
BAS,197811,11.0
BAS,197812,74.9
BAS,197901,82.3
BAS,197902,66.7
BAS,197903,51.1
BAS,197904,54.0
BAS,197905,60.1
BAS,197906,93.4
BAS,197907,56.0
BAS,197908,147.2
BAS,197909,41.9
BAS,197910,65.1
BAS,197911,72.2
BAS,197912,56.9
BAS,198001,60.3
BAS,198002,42.8
BAS,198003,62.0
BAS,198004,33.0
BAS,198005,58.0
BAS,198006,93.9
BAS,198007,89.2
BAS,198008,83.9
BAS,198009,26.0
BAS,198010,88.7
BAS,198011,38.0
BAS,198012,30.8
BAS,198101,66.8
BAS,198102,29.6
BAS,198103,90.5
BAS,198104,19.6
BAS,198105,142.0
BAS,198106,58.7
BAS,198107,131.4
BAS,198108,15.2
BAS,198109,104.2
BAS,198110,114.0
BAS,198111,50.9
BAS,198112,149.5
BAS,198201,111.9
BAS,198202,20.6
BAS,198203,79.3
BAS,198204,21.4
BAS,198205,68.2
BAS,198206,123.6
BAS,198207,152.7
BAS,198208,85.5
BAS,198209,40.6
BAS,198210,106.1
BAS,198211,35.9
BAS,198212,112.9
BAS,198301,42.8
BAS,198302,46.8
BAS,198303,72.0
BAS,198304,96.0
BAS,198305,172.5
BAS,198306,42.1
BAS,198307,39.8
BAS,198308,36.4
BAS,198309,79.7
BAS,198310,38.3
BAS,198311,26.0
BAS,198312,35.6
BAS,198401,86.5
BAS,198402,52.9
BAS,198403,23.6
BAS,198404,21.2
BAS,198405,106.4
BAS,198406,41.8
BAS,198407,68.8
BAS,198408,59.3
BAS,198409,131.7
BAS,198410,49.6
BAS,198411,35.9
BAS,198412,43.7
BAS,198501,49.2
BAS,198502,34.9
BAS,198503,35.3
BAS,198504,80.8
BAS,198505,106.2
BAS,198506,78.7
BAS,198507,59.7
BAS,198508,39.3
BAS,198509,40.4
BAS,198510,8.9
BAS,198511,44.2
BAS,198512,41.2
BAS,198601,89.1
BAS,198602,57.1
BAS,198603,30.1
BAS,198604,164.4
BAS,198605,111.5
BAS,198606,66.9
BAS,198607,53.9
BAS,198608,103.4
BAS,198609,42.8
BAS,198610,62.6
BAS,198611,35.7
BAS,198612,61.4
BAS,198701,28.5
BAS,198702,35.3
BAS,198703,40.4
BAS,198704,54.9
BAS,198705,128.5
BAS,198706,166.5
BAS,198707,94.9
BAS,198708,71.8
BAS,198709,128.3
BAS,198710,71.7
BAS,198711,42.1
BAS,198712,44.8
BAS,198801,56.6
BAS,198802,62.1
BAS,198803,103.4
BAS,198804,30.4
BAS,198805,57.2
BAS,198806,82.3
BAS,198807,90.2
BAS,198808,90.7
BAS,198809,71.8
BAS,198810,87.8
BAS,198811,34.0
BAS,198812,65.7
BAS,198901,11.1
BAS,198902,57.7
BAS,198903,33.4
BAS,198904,116.9
BAS,198905,26.6
BAS,198906,46.1
BAS,198907,77.7
BAS,198908,69.2
BAS,198909,61.4
BAS,198910,44.6
BAS,198911,43.3
BAS,198912,67.8
BAS,199001,20.9
BAS,199002,62.6
BAS,199003,25.3
BAS,199004,66.1
BAS,199005,33.1
BAS,199006,155.0
BAS,199007,94.1
BAS,199008,60.3
BAS,199009,69.3
BAS,199010,70.2
BAS,199011,104.8
BAS,199012,52.8
BAS,199101,37.3
BAS,199102,14.4
BAS,199103,58.1
BAS,199104,29.7
BAS,199105,42.8
BAS,199106,138.8
BAS,199107,135.4
BAS,199108,12.2
BAS,199109,93.4
BAS,199110,59.1
BAS,199111,104.5
BAS,199112,33.0
BAS,199201,24.8
BAS,199202,35.5
BAS,199203,51.6
BAS,199204,95.5
BAS,199205,33.7
BAS,199206,124.4
BAS,199207,92.9
BAS,199208,45.9
BAS,199209,30.9
BAS,199210,99.7
BAS,199211,124.0
BAS,199212,65.4
BAS,199301,26.5
BAS,199302,18.0
BAS,199303,20.9
BAS,199304,49.0
BAS,199305,89.8
BAS,199306,89.4
BAS,199307,101.4
BAS,199308,90.2
BAS,199309,127.0
BAS,199310,84.5
BAS,199311,10.5
BAS,199312,72.6
BAS,199401,54.8
BAS,199402,54.3
BAS,199403,26.9
BAS,199404,84.8
BAS,199405,172.7
BAS,199406,49.7
BAS,199407,39.0
BAS,199408,96.2
BAS,199409,100.7
BAS,199410,57.3
BAS,199411,29.5
BAS,199412,82.6
BAS,199501,89.4
BAS,199502,86.2
BAS,199503,93.0
BAS,199504,46.1
BAS,199505,180.7
BAS,199506,45.5
BAS,199507,101.2
BAS,199508,87.9
BAS,199509,95.2
BAS,199510,8.2
BAS,199511,77.7
BAS,199512,103.2
BAS,199601,7.0
BAS,199602,32.7
BAS,199603,60.4
BAS,199604,27.3
BAS,199605,89.2
BAS,199606,77.9
BAS,199607,92.7
BAS,199608,124.0
BAS,199609,40.8
BAS,199610,92.1
BAS,199611,120.1
BAS,199612,68.8
BAS,199701,31.7
BAS,199702,57.2
BAS,199703,17.6
BAS,199704,55.1
BAS,199705,59.1
BAS,199706,133.2
BAS,199707,122.8
BAS,199708,24.7
BAS,199709,64.6
BAS,199710,43.5
BAS,199711,51.9
BAS,199712,91.3
BAS,199801,52.6
BAS,199802,24.5
BAS,199803,36.8
BAS,199804,100.5
BAS,199805,49.5
BAS,199806,75.0
BAS,199807,101.9
BAS,199808,73.2
BAS,199809,118.7
BAS,199810,89.3
BAS,199811,62.7
BAS,199812,21.9
BAS,199901,42.7
BAS,199902,84.8
BAS,199903,48.6
BAS,199904,93.8
BAS,199905,141.3
BAS,199906,126.4
BAS,199907,132.2
BAS,199908,102.1
BAS,199909,102.0
BAS,199910,98.2
BAS,199911,59.0
BAS,199912,119.9
BAS,200001,19.3
BAS,200002,74.5
BAS,200003,34.1
BAS,200004,53.5
BAS,200005,54.6
BAS,200006,67.4
BAS,200007,138.7
BAS,200008,98.0
BAS,200009,54.4
BAS,200010,63.5
BAS,200011,87.8
BAS,200012,40.9
BAS,200101,81.2
BAS,200102,20.5
BAS,200103,188.8
BAS,200104,110.2
BAS,200105,117.8
BAS,200106,120.4
BAS,200107,75.0
BAS,200108,45.7
BAS,200109,84.7
BAS,200110,64.3
BAS,200111,75.2
BAS,200112,27.9
BAS,200201,9.7
BAS,200202,65.3
BAS,200203,24.7
BAS,200204,42.7
BAS,200205,142.5
BAS,200206,79.3
BAS,200207,93.9
BAS,200208,110.3
BAS,200209,100.3
BAS,200210,154.9
BAS,200211,177.3
BAS,200212,47.4
BAS,200301,53.2
BAS,200302,29.6
BAS,200303,16.0
BAS,200304,53.5
BAS,200305,80.4
BAS,200306,21.0
BAS,200307,67.7
BAS,200308,58.8
BAS,200309,46.3
BAS,200310,123.2
BAS,200311,46.5
BAS,200312,18.4
BAS,200401,124.0
BAS,200402,36.9
BAS,200403,41.2
BAS,200404,19.1
BAS,200405,50.9
BAS,200406,70.1
BAS,200407,71.3
BAS,200408,79.6
BAS,200409,34.9
BAS,200410,173.6
BAS,200411,26.5
BAS,200412,63.8
BAS,200501,24.2
BAS,200502,26.1
BAS,200503,40.5
BAS,200504,80.3
BAS,200505,98.3
BAS,200506,84.2
BAS,200507,112.6
BAS,200508,67.8
BAS,200509,39.1
BAS,200510,61.5
BAS,200511,30.6
BAS,200512,40.8
BAS,200601,7.8
BAS,200602,35.8
BAS,200603,131.2
BAS,200604,150.5
BAS,200605,140.9
BAS,200606,76.3
BAS,200607,27.1
BAS,200608,138.3
BAS,200609,177.7
BAS,200610,63.2
BAS,200611,34.7
BAS,200612,45.0
BAS,200701,47.3
BAS,200702,61.7
BAS,200703,62.8
BAS,200704,2.0
BAS,200705,160.2
BAS,200706,183.1
BAS,200707,119.0
BAS,200708,196.6
BAS,200709,39.7
BAS,200710,5.1
BAS,200711,39.4
BAS,200712,35.1
BAS,200801,44.3
BAS,200802,18.8
BAS,200803,44.1
BAS,200804,112.0
BAS,200805,74.6
BAS,200806,34.4
BAS,200807,112.7
BAS,200808,95.4
BAS,200809,125.1
BAS,200810,113.4
BAS,200811,18.1
BAS,200812,76.7
BAS,200901,18.1
BAS,200902,48.9
BAS,200903,69.6
BAS,200904,18.4
BAS,200905,86.7
BAS,200906,65.9
BAS,200907,87.3
BAS,200908,84.9
BAS,200909,42.2
BAS,200910,47.3
BAS,200911,82.9
BAS,200912,112.8
BAS,201001,40.3
BAS,201002,54.0
BAS,201003,45.2
BAS,201004,19.6
BAS,201005,140.5
BAS,201006,65.4
BAS,201007,44.4
BAS,201008,141.2
BAS,201009,53.8
BAS,201010,30.9
BAS,201011,71.6
BAS,201012,128.3
BAS,201101,38.9
BAS,201102,27.0
BAS,201103,48.2
BAS,201104,20.3
BAS,201105,48.4
BAS,201106,96.9
BAS,201107,114.7
BAS,201108,45.8
BAS,201109,79.8
BAS,201110,45.8
BAS,201111,4.1
BAS,201112,118.0
BAS,201201,63.3
BAS,201202,12.5
BAS,201203,13.6
BAS,201204,100.0
BAS,201205,66.5
BAS,201206,134.3
BAS,201207,128.1
BAS,201208,120.5
BAS,201209,83.2
BAS,201210,89.2
BAS,201211,143.2
BAS,201212,93.5
BAS,201301,42.5
BAS,201302,63.5
BAS,201303,57.9
BAS,201304,84.8
BAS,201305,99.4
BAS,201306,64.5
BAS,201307,82.6
BAS,201308,90.4
BAS,201309,68.1
BAS,201310,97.5
BAS,201311,79.9
BAS,201312,76.6
BAS,201401,57.3
BAS,201402,71.9
BAS,201403,13.7
BAS,201404,59.2
BAS,201405,70.0
BAS,201406,59.4
BAS,201407,196.3
BAS,201408,89.3
BAS,201409,34.1
BAS,201410,80.9
BAS,201411,87.2
BAS,201412,49.2
BAS,201501,67.9
BAS,201502,25.4
BAS,201503,31.3
BAS,201504,87.6
BAS,201505,92.1
BAS,201506,94.5
BAS,201507,22.9
BAS,201508,73.7
BAS,201509,49.0
BAS,201510,36.0
BAS,201511,48.9
BAS,201512,16.0
BAS,201601,131.9
BAS,201602,86.1
BAS,201603,37.8
BAS,201604,144.8
BAS,201605,154.7
BAS,201606,176.2
BAS,201607,35.7
BAS,201608,69.2
BAS,201609,44.7
BAS,201610,57.7
BAS,201611,54.7
BAS,201612,3.3
BAS,201701,38.5
BAS,201702,59.0
BAS,201703,36.4
BAS,201704,66.2
BAS,201705,112.7
BAS,201706,32.0
BAS,201707,71.3
BAS,201708,100.2
BAS,201709,42.1
BAS,201710,33.6
BAS,201711,92.5
BAS,201712,80.7
BAS,201801,117.3
BAS,201802,34.5
BAS,201803,47.7
BAS,201804,15.0
BAS,201805,127.2
BAS,201806,47.8
BAS,201807,55.3
BAS,201808,50.6
BAS,201809,28.1
BAS,201810,41.4
BAS,201811,33.7
BAS,201812,99.0
BAS,201901,22.2
BAS,201902,28.0
BAS,201903,39.5
BAS,201904,65.4
BAS,201905,77.7
BAS,201906,86.2
BAS,201907,84.7
BAS,201908,108.0
BAS,201909,57.8
BAS,201910,110.3
BAS,201911,55.1
BAS,201912,50.9
BAS,202001,16.5
BAS,202002,69.8
BAS,202003,47.9
BAS,202004,16.8
BAS,202005,73.6
BAS,202006,79.1
BAS,202007,5.6
BAS,202008,127.9
BAS,202009,46.2
BAS,202010,106.6
BAS,202011,18.0
BAS,202012,68.4
BER,186001,
BER,186002,
BER,186003,
BER,186004,
BER,186005,
BER,186006,
BER,186007,
BER,186008,
BER,186009,
BER,186010,
BER,186011,
BER,186012,
BER,186101,
BER,186102,
BER,186103,
BER,186104,
BER,186105,
BER,186106,
BER,186107,
BER,186108,
BER,186109,
BER,186110,
BER,186111,
BER,186112,
BER,186201,
BER,186202,
BER,186203,
BER,186204,
BER,186205,
BER,186206,
BER,186207,
BER,186208,
BER,186209,
BER,186210,
BER,186211,
BER,186212,
BER,186301,
BER,186302,
BER,186303,
BER,186304,
BER,186305,
BER,186306,
BER,186307,
BER,186308,
BER,186309,
BER,186310,
BER,186311,
BER,186312,
BER,186401,24.6
BER,186402,28.9
BER,186403,62.3
BER,186404,60.1
BER,186405,74.7
BER,186406,159.3
BER,186407,47.3
BER,186408,59.8
BER,186409,54.4
BER,186410,29.7
BER,186411,52.2
BER,186412,5.6
BER,186501,81.6
BER,186502,54.3
BER,186503,57.0
BER,186504,16.9
BER,186505,75.9
BER,186506,20.2
BER,186507,85.8
BER,186508,167.1
BER,186509,0.7
BER,186510,91.6
BER,186511,73.7
BER,186512,27.6
BER,186601,47.9
BER,186602,118.2
BER,186603,80.5
BER,186604,102.8
BER,186605,121.8
BER,186606,71.1
BER,186607,57.7
BER,186608,152.5
BER,186609,61.0
BER,186610,45.7
BER,186611,89.0
BER,186612,87.4
BER,186701,158.2
BER,186702,48.6
BER,186703,131.4
BER,186704,139.3
BER,186705,85.8
BER,186706,148.7
BER,186707,75.6
BER,186708,66.2
BER,186709,99.6
BER,186710,145.0
BER,186711,16.4
BER,186712,86.0
BER,186801,36.0
BER,186802,11.0
BER,186803,50.4
BER,186804,90.9
BER,186805,48.8
BER,186806,97.3
BER,186807,104.5
BER,186808,130.3
BER,186809,129.0
BER,186810,101.1
BER,186811,39.8
BER,186812,194.3
BER,186901,31.7
BER,186902,46.2
BER,186903,65.1
BER,186904,19.4
BER,186905,152.7
BER,186906,81.2
BER,186907,88.9
BER,186908,110.9
BER,186909,79.9
BER,186910,108.0
BER,186911,110.6
BER,186912,100.6
BER,187001,33.2
BER,187002,7.7
BER,187003,101.0
BER,187004,51.0
BER,187005,60.8
BER,187006,50.9
BER,187007,105.7
BER,187008,107.1
BER,187009,132.0
BER,187010,296.7
BER,187011,84.0
BER,187012,75.0
BER,187101,47.0
BER,187102,46.0
BER,187103,47.0
BER,187104,110.0
BER,187105,23.1
BER,187106,91.0
BER,187107,118.8
BER,187108,56.6
BER,187109,46.8
BER,187110,89.9
BER,187111,28.5
BER,187112,8.4
BER,187201,47.5
BER,187202,54.7
BER,187203,29.4
BER,187204,67.1
BER,187205,168.8
BER,187206,131.2
BER,187207,108.2
BER,187208,149.8
BER,187209,42.4
BER,187210,96.9
BER,187211,70.4
BER,187212,74.3
BER,187301,30.8
BER,187302,27.5
BER,187303,96.2
BER,187304,102.5
BER,187305,69.8
BER,187306,64.7
BER,187307,103.8
BER,187308,57.9
BER,187309,70.7
BER,187310,108.7
BER,187311,58.8
BER,187312,32.0
BER,187401,22.8
BER,187402,26.1
BER,187403,34.4
BER,187404,94.1
BER,187405,130.3
BER,187406,127.0
BER,187407,122.2
BER,187408,63.5
BER,187409,39.9
BER,187410,47.5
BER,187411,141.8
BER,187412,140.6
BER,187501,127.1
BER,187502,18.1
BER,187503,21.0
BER,187504,48.8
BER,187505,148.3
BER,187506,111.5
BER,187507,207.6
BER,187508,131.1
BER,187509,77.7
BER,187510,114.3
BER,187511,194.4
BER,187512,6.3
BER,187601,30.4
BER,187602,183.6
BER,187603,303.2
BER,187604,142.9
BER,187605,89.0
BER,187606,216.4
BER,187607,55.4
BER,187608,104.3
BER,187609,176.2
BER,187610,6.4
BER,187611,81.2
BER,187612,88.0
BER,187701,94.4
BER,187702,186.9
BER,187703,123.7
BER,187704,132.3
BER,187705,181.7
BER,187706,181.4
BER,187707,142.8
BER,187708,110.8
BER,187709,44.1
BER,187710,34.1
BER,187711,147.8
BER,187712,85.1
BER,187801,76.5
BER,187802,19.5
BER,187803,48.4
BER,187804,116.6
BER,187805,116.6
BER,187806,131.4
BER,187807,82.8
BER,187808,131.8
BER,187809,47.8
BER,187810,78.8
BER,187811,60.7
BER,187812,109.2
BER,187901,53.0
BER,187902,109.2
BER,187903,20.7
BER,187904,71.6
BER,187905,98.9
BER,187906,70.9
BER,187907,162.8
BER,187908,96.0
BER,187909,87.1
BER,187910,72.9
BER,187911,72.0
BER,187912,29.9
BER,188001,20.5
BER,188002,29.2
BER,188003,8.7
BER,188004,81.5
BER,188005,22.5
BER,188006,130.9
BER,188007,103.0
BER,188008,132.9
BER,188009,74.9
BER,188010,161.6
BER,188011,32.9
BER,188012,55.1
BER,188101,38.6
BER,188102,35.7
BER,188103,57.7
BER,188104,80.7
BER,188105,36.1
BER,188106,75.5
BER,188107,54.7
BER,188108,166.0
BER,188109,185.8
BER,188110,53.1
BER,188111,44.0
BER,188112,27.9
BER,188201,7.1
BER,188202,19.7
BER,188203,23.1
BER,188204,59.6
BER,188205,61.2
BER,188206,136.4
BER,188207,126.1
BER,188208,95.0
BER,188209,186.7
BER,188210,119.1
BER,188211,117.4
BER,188212,87.1
BER,188301,31.8
BER,188302,33.3
BER,188303,44.3
BER,188304,32.6
BER,188305,108.9
BER,188306,153.0
BER,188307,132.5
BER,188308,73.3
BER,188309,92.3
BER,188310,72.4
BER,188311,71.8
BER,188312,50.9
BER,188401,16.6
BER,188402,60.3
BER,188403,8.2
BER,188404,28.2
BER,188405,105.3
BER,188406,56.4
BER,188407,158.5
BER,188408,106.4
BER,188409,57.5
BER,188410,30.3
BER,188411,13.0
BER,188412,66.0
BER,188501,4.7
BER,188502,99.3
BER,188503,50.8
BER,188504,14.9
BER,188505,118.1
BER,188506,51.4
BER,188507,34.7
BER,188508,94.4
BER,188509,130.4
BER,188510,157.4
BER,188511,38.7
BER,188512,51.7
BER,188601,56.1
BER,188602,34.2
BER,188603,40.3
BER,188604,59.3
BER,188605,68.1
BER,188606,108.3
BER,188607,94.7
BER,188608,127.0
BER,188609,29.0
BER,188610,109.8
BER,188611,70.4
BER,188612,104.1
BER,188701,7.5
BER,188702,5.4
BER,188703,95.4
BER,188704,46.9
BER,188705,111.2
BER,188706,64.3
BER,188707,60.0
BER,188708,108.0
BER,188709,58.3
BER,188710,55.6
BER,188711,41.5
BER,188712,77.9
BER,188801,16.8
BER,188802,64.3
BER,188803,117.0
BER,188804,100.2
BER,188805,56.6
BER,188806,138.5
BER,188807,117.0
BER,188808,146.8
BER,188809,120.6
BER,188810,174.1
BER,188811,44.8
BER,188812,13.1
BER,188901,7.9
BER,188902,68.6
BER,188903,35.0
BER,188904,29.3
BER,188905,56.1
BER,188906,176.4
BER,188907,110.2
BER,188908,94.6
BER,188909,81.4
BER,188910,170.4
BER,188911,45.4
BER,188912,27.2
BER,189001,44.2
BER,189002,10.1
BER,189003,21.0
BER,189004,53.5
BER,189005,101.3
BER,189006,103.8
BER,189007,94.3
BER,189008,228.1
BER,189009,26.3
BER,189010,90.2
BER,189011,51.8
BER,189012,9.2
BER,189101,23.8
BER,189102,2.8
BER,189103,45.0
BER,189104,62.8
BER,189105,64.5
BER,189106,113.2
BER,189107,155.0
BER,189108,86.0
BER,189109,74.7
BER,189110,88.5
BER,189111,88.2
BER,189112,80.6
BER,189201,42.1
BER,189202,37.4
BER,189203,25.9
BER,189204,45.9
BER,189205,29.1
BER,189206,80.8
BER,189207,82.8
BER,189208,56.3
BER,189209,100.1
BER,189210,122.2
BER,189211,34.3
BER,189212,16.3
BER,189301,35.2
BER,189302,67.8
BER,189303,25.0
BER,189304,0.0
BER,189305,27.6
BER,189306,74.5
BER,189307,114.6
BER,189308,23.4
BER,189309,105.8
BER,189310,58.1
BER,189311,74.1
BER,189312,20.0
BER,189401,28.6
BER,189402,11.9
BER,189403,35.3
BER,189404,51.8
BER,189405,99.1
BER,189406,51.2
BER,189407,92.2
BER,189408,71.1
BER,189409,69.3
BER,189410,100.9
BER,189411,43.8
BER,189412,33.5
BER,189501,66.4
BER,189502,30.9
BER,189503,63.7
BER,189504,57.1
BER,189505,47.3
BER,189506,66.1
BER,189507,122.8
BER,189508,110.5
BER,189509,15.6
BER,189510,95.1
BER,189511,98.7
BER,189512,91.5
BER,189601,9.9
BER,189602,4.2
BER,189603,88.3
BER,189604,92.1
BER,189605,34.0
BER,189606,148.7
BER,189607,115.6
BER,189608,120.3
BER,189609,178.5
BER,189610,151.0
BER,189611,42.3
BER,189612,21.6
BER,189701,19.2
BER,189702,86.0
BER,189703,61.9
BER,189704,78.3
BER,189705,95.4
BER,189706,59.5
BER,189707,92.9
BER,189708,142.1
BER,189709,128.3
BER,189710,1.8
BER,189711,12.0
BER,189712,36.1
BER,189801,12.0
BER,189802,56.1
BER,189803,20.8
BER,189804,109.9
BER,189805,85.9
BER,189806,123.6
BER,189807,93.9
BER,189808,26.1
BER,189809,8.8
BER,189810,100.1
BER,189811,84.8
BER,189812,28.6
BER,189901,75.6
BER,189902,27.3
BER,189903,8.4
BER,189904,121.6
BER,189905,66.4
BER,189906,71.8
BER,189907,48.9
BER,189908,40.0
BER,189909,102.2
BER,189910,88.2
BER,189911,22.9
BER,189912,46.9
BER,190001,108.4
BER,190002,79.7
BER,190003,47.4
BER,190004,42.2
BER,190005,83.0
BER,190006,73.2
BER,190007,90.5
BER,190008,137.7
BER,190009,36.4
BER,190010,55.2
BER,190011,51.2
BER,190012,64.1
BER,190101,26.7
BER,190102,19.6
BER,190103,76.3
BER,190104,184.5
BER,190105,17.0
BER,190106,172.6
BER,190107,125.6
BER,190108,82.9
BER,190109,138.9
BER,190110,58.1
BER,190111,47.9
BER,190112,66.1
BER,190201,45.4
BER,190202,92.4
BER,190203,108.0
BER,190204,84.2
BER,190205,131.0
BER,190206,49.7
BER,190207,91.7
BER,190208,154.5
BER,190209,102.7
BER,190210,93.3
BER,190211,35.7
BER,190212,56.1
BER,190301,37.3
BER,190302,52.0
BER,190303,50.0
BER,190304,51.2
BER,190305,76.4
BER,190306,93.8
BER,190307,182.7
BER,190308,117.6
BER,190309,49.0
BER,190310,122.0
BER,190311,96.3
BER,190312,49.9
BER,190401,22.8
BER,190402,143.6
BER,190403,41.3
BER,190404,78.9
BER,190405,131.1
BER,190406,121.0
BER,190407,38.6
BER,190408,90.7
BER,190409,90.8
BER,190410,27.2
BER,190411,31.0
BER,190412,64.7
BER,190501,37.8
BER,190502,15.7
BER,190503,124.7
BER,190504,149.8
BER,190505,109.4
BER,190506,113.9
BER,190507,76.6
BER,190508,255.6
BER,190509,135.8
BER,190510,90.0
BER,190511,109.0
BER,190512,42.8
BER,190601,57.8
BER,190602,63.2
BER,190603,53.9
BER,190604,38.6
BER,190605,102.4
BER,190606,86.1
BER,190607,101.9
BER,190608,31.3
BER,190609,30.2
BER,190610,55.1
BER,190611,65.9
BER,190612,89.4
BER,190701,67.9
BER,190702,42.1
BER,190703,47.2
BER,190704,78.7
BER,190705,91.4
BER,190706,170.2
BER,190707,96.7
BER,190708,74.0
BER,190709,68.9
BER,190710,75.3
BER,190711,21.8
BER,190712,106.8
BER,190801,26.0
BER,190802,86.0
BER,190803,45.1
BER,190804,60.7
BER,190805,128.8
BER,190806,89.2
BER,190807,176.5
BER,190808,92.8
BER,190809,123.5
BER,190810,12.3
BER,190811,52.1
BER,190812,49.2
BER,190901,24.7
BER,190902,16.8
BER,190903,73.4
BER,190904,68.7
BER,190905,44.3
BER,190906,161.8
BER,190907,121.7
BER,190908,88.9
BER,190909,60.2
BER,190910,116.6
BER,190911,39.9
BER,190912,156.5
BER,191001,174.4
BER,191002,55.9
BER,191003,27.3
BER,191004,86.6
BER,191005,100.5
BER,191006,172.1
BER,191007,188.6
BER,191008,89.1
BER,191009,76.5
BER,191010,32.0
BER,191011,188.9
BER,191012,77.3
BER,191101,15.8
BER,191102,50.1
BER,191103,68.4
BER,191104,39.7
BER,191105,124.3
BER,191106,117.0
BER,191107,1.2
BER,191108,45.3
BER,191109,71.1
BER,191110,65.6
BER,191111,64.9
BER,191112,104.6
BER,191201,55.4
BER,191202,60.9
BER,191203,81.9
BER,191204,27.6
BER,191205,89.9
BER,191206,128.1
BER,191207,135.1
BER,191208,213.6
BER,191209,28.7
BER,191210,163.2
BER,191211,53.5
BER,191212,38.1
BER,191301,66.1
BER,191302,29.6
BER,191303,106.6
BER,191304,78.4
BER,191305,84.7
BER,191306,57.1
BER,191307,96.1
BER,191308,74.7
BER,191309,140.1
BER,191310,40.2
BER,191311,131.0
BER,191312,49.0
BER,191401,47.0
BER,191402,33.5
BER,191403,156.8
BER,191404,66.4
BER,191405,139.4
BER,191406,96.9
BER,191407,179.2
BER,191408,170.4
BER,191409,58.2
BER,191410,36.3
BER,191411,60.5
BER,191412,69.1
BER,191501,74.9
BER,191502,54.5
BER,191503,95.4
BER,191504,85.1
BER,191505,99.0
BER,191506,150.3
BER,191507,167.0
BER,191508,110.4
BER,191509,88.7
BER,191510,17.3
BER,191511,106.4
BER,191512,106.5
BER,191601,33.2
BER,191602,102.1
BER,191603,84.9
BER,191604,95.8
BER,191605,71.6
BER,191606,189.0
BER,191607,175.1
BER,191608,126.0
BER,191609,58.6
BER,191610,87.9
BER,191611,99.7
BER,191612,148.8
BER,191701,34.7
BER,191702,14.5
BER,191703,124.6
BER,191704,72.7
BER,191705,79.7
BER,191706,111.7
BER,191707,95.9
BER,191708,119.6
BER,191709,46.6
BER,191710,152.0
